method,route,name,handler,global_filters,local_filters,classification,status,reason,recommended_action,handler_namespace_review,cli_route
GET,API/Marketing/fetchGeneratedSummariesBlock,»,\App\Modules\APIs\Controllers\MarketingAPIController::fetchGeneratedSummariesBlock,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/fetchGeneratedSummariesJson,»,\App\Modules\APIs\Controllers\MarketingAPIController::fetchGeneratedSummariesJson,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::getVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getVideoQueue,»,\App\Modules\APIs\Controllers\MarketingAPIController::getVideoQueue,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateFromTicker,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromTicker,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateFromTopic,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromTopic,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateFromScrapedSource/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromScrapedSource/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/exportVideoPackage/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::exportVideoPackage/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getTemplates,»,\App\Modules\APIs\Controllers\MarketingAPIController::getTemplates,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/saveTemplate,»,\App\Modules\APIs\Controllers\MarketingAPIController::saveTemplate,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/forceGenerateFromTemp,»,\App\Modules\APIs\Controllers\MarketingAPIController::forceGenerateFromTemp,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/ForceGenerateFromTemp/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::ForceGenerateFromTemp/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateCampaignContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateCampaignContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateDailyMarketCampaign,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateDailyMarketCampaign,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateCampaignStepContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateCampaignStepContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateContentFromScraper,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateContentFromScraper,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateContentDigestFromStored,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateContentDigestFromStored,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateDailyContentDigest,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateDailyContentDigest,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateKimiSummaries,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateKimiSummaries,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateKimiPosts,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateKimiPosts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/GenerateFromSimilar/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromSimilar/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateFromSimilar,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromSimilar,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateLivePreview,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateLivePreview,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generatePostsFromSummary/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::generatePostsFromSummary/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generatePostsFromSummary,»,\App\Modules\APIs\Controllers\MarketingAPIController::generatePostsFromSummary,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generatePostMediaContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generatePostMediaContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateScheduledPosts,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateScheduledPosts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getCleanedScrapedContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::getCleanedScrapedContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getScrapeDetails/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::getScrapeDetails/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/generateThreadFromSummary/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::generateThreadFromSummary/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getContentPerformanceAnalytics,»,\App\Modules\APIs\Controllers\MarketingAPIController::getContentPerformanceAnalytics,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getGeneratedPostsPaginated,»,\App\Modules\APIs\Controllers\MarketingAPIController::getGeneratedPostsPaginated,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getStoryboardPackage/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::getStoryboardPackage/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/getTopGeneratedPosts,»,\App\Modules\APIs\Controllers\MarketingAPIController::getTopGeneratedPosts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
