Module,Area,FeatureName,RoutePath,HttpMethod,ControllerClass,ControllerMethod,Category,Status,Description,IsUIPage,IsCronEndpoint,IsApiEndpoint,MenuLocation,Notes
APIs,Marketing,Marketing – Fetch Generated Summaries Json,/API/Marketing/fetchGeneratedSummariesJson,GET,App\Modules\APIs\Controllers\MarketingController,fetchGeneratedSummariesJson,API / Backend,active,"Handles GET requests to `/API/Marketing/fetchGeneratedSummariesJson` via App\Modules\APIs\Controllers\MarketingController::fetchGeneratedSummariesJson, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Force Generate From Temp,/API/Marketing/forceGenerateFromTemp,GET,App\Modules\APIs\Controllers\MarketingController,forceGenerateFromTemp,API / Backend,active,"Handles GET requests to `/API/Marketing/forceGenerateFromTemp` via App\Modules\APIs\Controllers\MarketingController::forceGenerateFromTemp, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Campaign Content,/API/Marketing/generateCampaignContent,GET|POST,App\Modules\APIs\Controllers\MarketingController,generateCampaignContent,API / Backend,active,"Handles GET and POST requests to `/API/Marketing/generateCampaignContent` via App\Modules\APIs\Controllers\MarketingController::generateCampaignContent, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Campaign Step Content,/API/Marketing/generateCampaignStepContent,GET|POST,App\Modules\APIs\Controllers\MarketingController,generateCampaignStepContent,API / Backend,active,"Handles GET and POST requests to `/API/Marketing/generateCampaignStepContent` via App\Modules\APIs\Controllers\MarketingController::generateCampaignStepContent, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Content Digest From Stored,/API/Marketing/generateContentDigestFromStored,GET,App\Modules\APIs\Controllers\MarketingController,generateContentDigestFromStored,API / Backend,active,"Handles GET requests to `/API/Marketing/generateContentDigestFromStored` via App\Modules\APIs\Controllers\MarketingController::generateContentDigestFromStored, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Content From Scraper,/API/Marketing/generateContentFromScraper,GET,App\Modules\APIs\Controllers\MarketingController,generateContentFromScraper,API / Backend,active,"Handles GET requests to `/API/Marketing/generateContentFromScraper` via App\Modules\APIs\Controllers\MarketingController::generateContentFromScraper, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Daily Content Digest,/API/Marketing/generateDailyContentDigest,GET,App\Modules\APIs\Controllers\MarketingController,generateDailyContentDigest,API / Backend,active,"Handles GET requests to `/API/Marketing/generateDailyContentDigest` via App\Modules\APIs\Controllers\MarketingController::generateDailyContentDigest, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Daily Market Campaign,/API/Marketing/generateDailyMarketCampaign,GET|POST,App\Modules\APIs\Controllers\MarketingController,generateDailyMarketCampaign,API / Backend,active,"Handles GET and POST requests to `/API/Marketing/generateDailyMarketCampaign` via App\Modules\APIs\Controllers\MarketingController::generateDailyMarketCampaign, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate From Similar,/API/Marketing/generateFromSimilar,GET,App\Modules\APIs\Controllers\MarketingController,generateFromSimilar,API / Backend,active,"Handles GET requests to `/API/Marketing/generateFromSimilar` via App\Modules\APIs\Controllers\MarketingController::generateFromSimilar, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Live Preview,/API/Marketing/generateLivePreview,GET,App\Modules\APIs\Controllers\MarketingController,generateLivePreview,API / Backend,active,"Handles GET requests to `/API/Marketing/generateLivePreview` via App\Modules\APIs\Controllers\MarketingController::generateLivePreview, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Post Media Content,/API/Marketing/generatePostMediaContent,GET|POST,App\Modules\APIs\Controllers\MarketingController,generatePostMediaContent,API / Backend,active,"Handles GET and POST requests to `/API/Marketing/generatePostMediaContent` via App\Modules\APIs\Controllers\MarketingController::generatePostMediaContent, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Posts From Summary,/API/Marketing/generatePostsFromSummary,GET,App\Modules\APIs\Controllers\MarketingController,generatePostsFromSummary,API / Backend,active,"Handles GET requests to `/API/Marketing/generatePostsFromSummary` via App\Modules\APIs\Controllers\MarketingController::generatePostsFromSummary, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Posts From Summary,/API/Marketing/generatePostsFromSummary/(:num),GET,App\Modules\APIs\Controllers\MarketingController,generatePostsFromSummary,API / Backend,active,"Handles GET requests to `/API/Marketing/generatePostsFromSummary/(:num)` via App\Modules\APIs\Controllers\MarketingController::generatePostsFromSummary, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Scheduled Posts,/API/Marketing/generateScheduledPosts,GET,App\Modules\APIs\Controllers\MarketingController,generateScheduledPosts,API / Backend,active,"Handles GET requests to `/API/Marketing/generateScheduledPosts` via App\Modules\APIs\Controllers\MarketingController::generateScheduledPosts, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Generate Thread From Summary,/API/Marketing/generateThreadFromSummary/(:num),GET,App\Modules\APIs\Controllers\MarketingController,generateThreadFromSummary,API / Backend,active,"Handles GET requests to `/API/Marketing/generateThreadFromSummary/(:num)` via App\Modules\APIs\Controllers\MarketingController::generateThreadFromSummary, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Get Cleaned Scraped Content,/API/Marketing/getCleanedScrapedContent,GET,App\Modules\APIs\Controllers\MarketingController,getCleanedScrapedContent,API / Backend,active,"Handles GET requests to `/API/Marketing/getCleanedScrapedContent` via App\Modules\APIs\Controllers\MarketingController::getCleanedScrapedContent, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Get Content Performance Analytics,/API/Marketing/getContentPerformanceAnalytics,GET,App\Modules\APIs\Controllers\MarketingController,getContentPerformanceAnalytics,API / Backend,active,"Handles GET requests to `/API/Marketing/getContentPerformanceAnalytics` via App\Modules\APIs\Controllers\MarketingController::getContentPerformanceAnalytics, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Get Generated Posts Paginated,/API/Marketing/getGeneratedPostsPaginated,GET,App\Modules\APIs\Controllers\MarketingController,getGeneratedPostsPaginated,API / Backend,active,"Handles GET requests to `/API/Marketing/getGeneratedPostsPaginated` via App\Modules\APIs\Controllers\MarketingController::getGeneratedPostsPaginated, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Get Scrape Details,/API/Marketing/getScrapeDetails/(:num),GET,App\Modules\APIs\Controllers\MarketingController,getScrapeDetails,API / Backend,active,"Handles GET requests to `/API/Marketing/getScrapeDetails/(:num)` via App\Modules\APIs\Controllers\MarketingController::getScrapeDetails, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Get Storyboard Package,/API/Marketing/getStoryboardPackage/(:num),GET,App\Modules\APIs\Controllers\MarketingController,getStoryboardPackage,API / Backend,active,"Handles GET requests to `/API/Marketing/getStoryboardPackage/(:num)` via App\Modules\APIs\Controllers\MarketingController::getStoryboardPackage, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Get Top Generated Posts,/API/Marketing/getTopGeneratedPosts,GET,App\Modules\APIs\Controllers\MarketingController,getTopGeneratedPosts,API / Backend,active,"Handles GET requests to `/API/Marketing/getTopGeneratedPosts` via App\Modules\APIs\Controllers\MarketingController::getTopGeneratedPosts, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Get Top Keyword Chart,/API/Marketing/getTopKeywordChart/(:num),GET,App\Modules\APIs\Controllers\MarketingController,getTopKeywordChart,API / Backend,active,"Handles GET requests to `/API/Marketing/getTopKeywordChart/(:num)` via App\Modules\APIs\Controllers\MarketingController::getTopKeywordChart, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Group Similar Summaries By Cosine,/API/Marketing/groupSimilarSummariesByCosine,GET,App\Modules\APIs\Controllers\MarketingController,groupSimilarSummariesByCosine,API / Backend,active,"Handles GET requests to `/API/Marketing/groupSimilarSummariesByCosine` via App\Modules\APIs\Controllers\MarketingController::groupSimilarSummariesByCosine, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Mass Resend Activation Emails,/API/Marketing/massResendActivationEmails,GET,App\Modules\APIs\Controllers\MarketingController,massResendActivationEmails,API / Backend,active,"Handles GET requests to `/API/Marketing/massResendActivationEmails` via App\Modules\APIs\Controllers\MarketingController::massResendActivationEmails, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Monitor Keywords And Scrape,/API/Marketing/monitorKeywords,GET,App\Modules\APIs\Controllers\MarketingController,monitorKeywordsAndScrape,API / Backend,active,"Handles GET requests to `/API/Marketing/monitorKeywords` via App\Modules\APIs\Controllers\MarketingController::monitorKeywordsAndScrape, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Preview Buffer Item,/API/Marketing/previewBufferItem/(:num),GET,App\Modules\APIs\Controllers\MarketingController,previewBufferItem,API / Backend,active,"Handles GET requests to `/API/Marketing/previewBufferItem/(:num)` via App\Modules\APIs\Controllers\MarketingController::previewBufferItem, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
APIs,Marketing,Marketing – Preview Pending Summaries,/API/Marketing/previewPendingSummaries,GET,App\Modules\APIs\Controllers\MarketingController,previewPendingSummaries,API / Backend,active,"Handles GET requests to `/API/Marketing/previewPendingSummaries` via App\Modules\APIs\Controllers\MarketingController::previewPendingSummaries, providing backend data/services for Marketing consumers.",false,false,true,APIs > Marketing,
