method,route,name,handler,before_filters,after_filters,route_class,classification_status,classification_reason,recommended_gt001c_action,malformed_handler,blank_filters
GET,API/Marketing/Search/([^/]+)/(.*),»,\App\Modules\APIs\Controllers\ManagementController::index/$1/$2,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/sendWalkthroughEmails,»,\App\Modules\APIs\Controllers\MarketingAPIController::sendWalkthroughEmails,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/scheduleApprovedPost/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::scheduleApprovedPost/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/schedulePost/(.*)/(.*)/(.*),»,\App\Modules\APIs\Controllers\MarketingAPIController::schedulePost/$1/$2/$3,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/sharePost/([0-9]+)/([^/]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::sharePost/$1/$2,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Large-Content/Form,»,\App\Modules\APIs\Controllers\MarketingAPIController::submitLargeContentForm,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Manual-Content/Form,»,\App\Modules\APIs\Controllers\MarketingAPIController::shortLongContentForm,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/testGenerateDailyDigest,»,\App\Modules\APIs\Controllers\MarketingAPIController::testGenerateDailyDigest,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/testGenerateFromTempEmail/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::testGenerateFromTempEmail/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/testTfIdfEdgeCases,»,\App\Modules\APIs\Controllers\MarketingAPIController::testTfIdfEdgeCases,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/testGenerateSummarizerHarness,»,\App\Modules\APIs\Controllers\MarketingAPIController::testGenerateSummarizerHarness,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Timeline/([^/]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::timeline/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Timeline,»,\App\Modules\APIs\Controllers\MarketingAPIController::viewTimelineGrouped,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/triggerBackfill,»,\App\Modules\APIs\Controllers\MarketingAPIController::reprocessIncompleteEmails,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,MISSING_GUARD,API route appears operational/internal but no internal token or cron key guard was recognized.,add_or_confirm_internal_token_or_cron_guard,no,no
GET,API/Marketing/triggerPostAutogenOnEmpty,»,\App\Modules\APIs\Controllers\MarketingAPIController::triggerPostAutogenOnEmpty,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/processPendingNotifications,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingNotifications,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/processPendingTempScraper,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingTempScraper,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/processPendingCampaigns,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingCampaigns,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/processPendingGeneratedContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingGeneratedContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/distributionSummary,»,\App\Modules\APIs\Controllers\MarketingAPIController::distributionSummary,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/distributionHistory/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::distributionHistory/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/distributionFailedSummary,»,\App\Modules\APIs\Controllers\MarketingAPIController::distributionFailedSummary,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/distributionChannelTotals,»,\App\Modules\APIs\Controllers\MarketingAPIController::distributionChannelTotals,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/retryDistributionTargets,»,\App\Modules\APIs\Controllers\MarketingAPIController::retryDistributionTargets,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/retryDistributionTargets/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::retryDistributionTargets/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/runMarketingPipeline,»,\App\Modules\APIs\Controllers\MarketingAPIController::runMarketingPipeline,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing,»,\App\Modules\APIs\Controllers\MarketingAPIController::index,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Add/([^/]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::add/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Approve-Content/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::approveContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Blog-Creator,»,\App\Modules\APIs\Controllers\MarketingAPIController::blogCreator,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Blogs,»,\App\Modules\APIs\Controllers\MarketingAPIController::blogs,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Campaigns,»,\App\Modules\APIs\Controllers\MarketingAPIController::campaigns,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Marketing/Content-Review,»,\App\Modules\APIs\Controllers\MarketingAPIController::contentReview,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
