Module,Area,FeatureName,RoutePath,FullUrl,Category,Status,TargetKeywords,SchemaTypes,HasJsonLd,HasOpenGraph,HasTwitterCard,CanonicalUrl,HasCanonicalTag,InternalLinkPriority,HasFooterLink,HasSidebarLink,HasBreadcrumb,HasRelatedFeaturesBlock,LinkedFromModules,LinkedFromRoutes,Notes
User,Wallets,Wallets – Link Account Success,/Wallets/Link-Account/Success/(:segment),https://www.mymiwallet.com/Wallets/Link-Account/Success/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Link-Account/Success/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.link-account.success.segment
User,Wallets,Wallets – My Miwallet,/MyMI-Wallet,https://www.mymiwallet.com/MyMI-Wallet,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/MyMI-Wallet,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: mymi-wallet
User,Wallets,Wallets – Purchase,/Wallets/Purchase,https://www.mymiwallet.com/Wallets/Purchase,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase,/Wallets/Purchase/(:segment),https://www.mymiwallet.com/Wallets/Purchase/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase,/Wallets/Purchase/Memberships/(:segment),https://www.mymiwallet.com/Wallets/Purchase/Memberships/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/Memberships/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase,/Wallets/Purchase/Memberships/(:segment)/(:segment),https://www.mymiwallet.com/Wallets/Purchase/Memberships/(:segment)/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/Memberships/(:segment)/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase Complete,/Wallets/Purchase/(:segment)/Complete,https://www.mymiwallet.com/Wallets/Purchase/(:segment)/Complete,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/(:segment)/Complete,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase Complete,/Wallets/Purchase/Complete/(:segment),https://www.mymiwallet.com/Wallets/Purchase/Complete/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/Complete/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase Complete,/Wallets/Purchase/Complete/(:segment)/(:segment),https://www.mymiwallet.com/Wallets/Purchase/Complete/(:segment)/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/Complete/(:segment)/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase Manager,/Wallets/Purchase-Manager,https://www.mymiwallet.com/Wallets/Purchase-Manager,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase-Manager,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase Membership Success,/Wallets/Purchase/Memberships/Success,https://www.mymiwallet.com/Wallets/Purchase/Memberships/Success,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/Memberships/Success,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase Membership Success,/Wallets/Purchase/Memberships/Success,https://www.mymiwallet.com/Wallets/Purchase/Memberships/Success,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/Memberships/Success,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Purchase My Migold,/Wallets/Purchase/MyMI-Gold,https://www.mymiwallet.com/Wallets/Purchase/MyMI-Gold,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/MyMI-Gold,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Security Violation,/Wallets/Purchase/MyMIGold/Security/(:segment),https://www.mymiwallet.com/Wallets/Purchase/MyMIGold/Security/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/MyMIGold/Security/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Transfer Funds,/Wallets/Transfer-Funds,https://www.mymiwallet.com/Wallets/Transfer-Funds,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Transfer-Funds,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.transfer-funds
User,Wallets,Wallets – Wallet Generator,/Wallets/Wallet-Generator,https://www.mymiwallet.com/Wallets/Wallet-Generator,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Wallet-Generator,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.generator
User,Wallets,Wallets – Wallet Manager,/Wallets/Manager,https://www.mymiwallet.com/Wallets/Manager,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Manager,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.manager
User,Wallets,Wallets – Wallet Selections,/Wallets/Wallet-Selection,https://www.mymiwallet.com/Wallets/Wallet-Selection,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Wallet-Selection,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.selection
User,Wallets,Wallets – Wallet Transaction,/Wallets/Wallet-Transaction/(:segment),https://www.mymiwallet.com/Wallets/Wallet-Transaction/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Wallet-Transaction/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.transactions.segment
User,Wallets,Wallets – Wallet Transaction,/Wallets/Wallet-Transactions,https://www.mymiwallet.com/Wallets/Wallet-Transactions,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Wallet-Transactions,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.transactions
User,Wallets,Wallets – Wallets,/Wallets,https://www.mymiwallet.com/Wallets,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.index
User,Wallets,Wallets – Withdraw,/Wallets/Withdraw,https://www.mymiwallet.com/Wallets/Withdraw,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Withdraw,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.withdraw
User,Wallets,Wallets – Withdraw,/Wallets/Withdraw/(:segment),https://www.mymiwallet.com/Wallets/Withdraw/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Withdraw/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.withdraw.segment
